id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
978034887674693168;Sonevi 102 on the Top Floor;40457249;Salvatore;;Mercato;40.8472939;14.2707026;Private room;39;1;32;2025-03-02;2.64;25;268;32;IT063049B45MPHJ2CE
978137686387270080;Il fiore all'occhiello;447126973;Francesco;;San Lorenzo;40.85665;14.26925;Entire home/apt;35;1;205;2025-03-07;11.24;3;173;140;IT063049B4ZQ9M8UBK
978166663932208691;Camera Stazione Centro Napoli;158553802;Giulia;;Mercato;40.85034;14.26971;Private room;86;1;2;2024-09-22;0.11;3;343;1;IT063049C1EQDPUS8X
978297886792200996;Nicoletta Guest House Vomero;464285101;Nicoletta;;Arenella;40.8511758;14.2228137;Entire home/apt;76;1;38;2025-01-05;2.10;1;238;32;IT063049C2MLMIHB2P
978405402834657694;posizione strategica a due passi dal murales marad;385247534;Paola;;Montecalvario;40.841445491924766;14.24527898499704;Entire home/apt;;31;1;2024-10-13;0.20;1;0;1;
979444596449434609;Matrimoniale vicino Stazione and Metro Garibaldi;158553802;Giulia;;Mercato;40.85034;14.26971;Private room;60;1;0;;;3;344;0;IT063049C1EQDPUS8X
979466466082060030;Stanza matrimoniale vicino metro;158553802;Giulia;;Mercato;40.8503358;14.2697107;Private room;;1;0;;;3;327;0;IT063049C1EQDPUS8X
980266106288749668;Loft Space Partenopeo;537083964;Clorinda;;Montecalvario;40.844693294126;14.247857344180298;Entire home/apt;157;2;13;2024-10-25;0.89;1;265;12;I applied for a CIN, but haven’t received it yet
980389891017090386;La casa di Nonna Maria;457413364;Giovanna;;San Ferdinando;40.8390637;14.2455208;Entire home/apt;;31;65;2024-12-29;3.62;1;270;43;
980461358824775779;Attico nel cuore di Napoli;266485300;Giovanna;;Stella;40.85582623490477;14.249447112828063;Entire home/apt;280;31;0;;;4;1;0;
980463616222122679;Sisillo House;533309275;Maria Rosaria;;San Lorenzo;40.85925;14.26827;Entire home/apt;61;31;16;2024-08-28;0.89;1;68;10;IT063049C2L4FTNEDD
980482392046215261;Top Floor Studio, Central & Quiet;17484088;Stefano;;Stella;40.85784;14.24996;Entire home/apt;36;1;13;2025-02-08;1.22;1;55;13;I applied for a CIN, but haven’t received it yet
980903905079097787;A Casa di Genny;488213768;Gennaro;;Avvocata;40.8516802;14.2426951;Entire home/apt;50;31;28;2025-01-02;1.55;1;90;17;IT063049C26M8R28RC
980976814741949055;Knight House Napoli;382193715;Filippo;;Posillipo;40.81451616127804;14.20744576931153;Private room;328;2;0;;;1;268;0;IT063049B43J7M32NM
